TEMP_ID,:LABEL,NAME_WESTERN,FAMILY_NAME_WESTERN,GIVEN_NAME_WESTERN,ALT_NAME_WESTERN,CHINESE_NAME_HANZI,CHINESE_ALT_NAME_HANZI,FAMILY_NAME_HANZI,GIVEN_NAME_HANZI,ALT_NAME_HANZI,CATEGORY,SUBCATEGORY,CHRISTIAN_TRADITION,GENDER,GENDER_SERVED,NATIONALITY,BIRTH_DATE,BIRTH_PLACE,DEATH_DATE,DEATH_PLACE,DEGREES,TITLES,OCCUPATION,NOTES,SOURCE
EDCT_446,Institution,St. Paul's College (Hongkong),,,St. Paul's Anglo-Chinese College,,,,,,Education,School,Protestant,,M,,,,,,,,,"name on p. 258 is ""St. Paul's College""; short name on p. 182 is ""St. Paul's Anglo-Chinese""",EDC_1920_147
EDCT_457,Institution,Hangchow Christian Boys' School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_161
EDCT_459,Institution,Trinity College (Ningbo),,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1920_163
EDCT_521,Institution,St. Faith's Christian Girls' School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_105
EDCT_524,Institution,C.M.S. School for Boys,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1917_41
EDCT_605,Institution,Hangchow Medical College,,,C.M.S. Medical Training College (Hangchow),,,,,,Education,Nursing School,,,X,,,,,,,,,,EDC_1918_66; EDC_1916_55
EDCT_608,Institution,Church Missionary Society's Boys School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1917_83
EDCT_674,Institution,C.M.S. Divinity School,,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1916_70
EDCT_675,Institution,C.M.S. Training School for Nurses,,,,,,,,,Education,Nursing School,,,,,,,,,,,,,EDC_1918_124
EDCT_808,Institution,Mary Vaughan High School for Girls,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1918_134
EDCT_815,Institution,Middle School (C.M.S.),,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1916_78
EDCT_149,Institution,Kwang Pei Higher Primary School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_88
EDCT_275,Institution,English Baptist Girls' High School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_94
EDCT_310,Institution,English Baptist Higher Primary School,,,English Baptist Mission Middle School,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_90; EDC_1916_39
EDCT_603,Institution,"Grace High School, Seventh Day Baptist Mission",Baptist,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1917_20
EDCT_010,Institution,Ts'un Shih School,,,Hardy School; Hardy Training School,崇實,,,,,Education,School,,,M,,,,,,,,,This is the Hardy School from the 1936 Handbook.,EDC_1920_23; HB_1936_179-302
EDCT_033,Institution,Westminster College,,,,培元,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_24; HB_1936_182-251
EDCT_198,Institution,Anglo-Chinese College (Shantou),,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_79
EDCT_452,Institution,Iok-hien Higher Primary School,,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1920_128
EDCT_339,Institution,Bridgman (Shanghai),,,Bridgman Memorial School,,,,,,Education,School,,,F,,,,,,,,,"It's difficult to pinpoint where exactly ""West Gate"" is, but we do know that ""New West Gate"" in this document and ""Old West Gate"" in modern-day Shanghai both refer to Huangpu District, so I have put the geocode for that district here.",EDC_1920_48; HB_1936_178; EDC_1916_40
EDCT_373,Institution,Women's Bible School (Shanghai),,,,,,,,,Education,Bible School,,,F,,,,,,,,,"Only in teachers section, not the school section",EDC_1920_67 (Teachers' section)
EDCT_374,Institution,Alliance Bible School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_67
EDCT_536,Institution,CMA Bible School,,,,,,,,,Education,Bible School,,,X,,,,,,,,,,EDC_1918_50
EDCT_384,Institution,Lo Yu Middle School,,,Loh Yu Middle School; Basel Mission Middle and Normal School,樂育（古竹）,,,,,Education,School,,,,,,,,,,,,,EDC_1920_78; HB_1936_180-265
EDCT_336,Institution,Loa Chi Tang Mission School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_98; EDC_1916_39
EDCT_582,Institution,Blindenheim,,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1918_103
EDCT_469,Institution,Morning Star School,,,,启明女校,,,,,Education,School,Catholic,,F,,,,,,,,,"徐汇区徐家汇街道天钥桥路100号; Built in 1917. It was taken over by the Chinese government in 1951, and in 1952 changed its name to 上海市第四女子中学. Since 1966, it expanded to accepting male students and changed its name to 上海市第四中学",EDC_1918_3; https://zh.m.wikipedia.org/zh-hans/%E5%90%AF%E6%98%8E%E5%A5%B3%E6%A0%A1%E6%97%A7%E5%9D%80
EDCT_131,Institution,Hsin I Boys' School,,,Middle School of the Norwegian Missionary Society,信義（男校）,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_35; HB_1936_179-301
EDCT_035,Institution,Pei Dao,,,"Pooi To Academy, Pei Tao",培道,,,,,Education,School,,,F,,,,,,,,,"The EDC only says ""Pooi To,"" but I put the Chinese name of the SBC's ""Pei Dao"" (and we know that Pooi To is an SBC school) into a Cantonese text-to-speech website and it is pronounced pui-dou, so I'm fairly confident Pooi To here and Pei Dao in the Handbook are the same. ",EDC_1920_70; HB_1936_182
EDCT_158,Institution,Laichowfu Boys' Academy,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_89
EDCT_188,Institution,Chefoo Boys' Academy,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_87
EDCT_240,Institution,Ming Tsi Boys' School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_44
EDCT_317,Institution,Ming Jang Academy,,,Ming Jang Boys' Intermediate School,民強,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_53; HB_1936_181-282
EDCT_318,Institution,Pei Chun Middle School,,,Pui Ching Baptist Academy,培正（廣州）,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_70; HB_1936_181-215
EDCT_344,Institution,Baptist College (Kaifeng),,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_30
EDCT_345,Institution,Annie Jenkins Sallee School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_30
EDCT_348,Institution,Hwanghsien Boys' Academy,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_89
EDCT_351,Institution,Laiyang Boys' Academy,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_89
EDCT_352,Institution,Laiyang Baptist Girls' School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_89
EDCT_365,Institution,Carter Girls' School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_88
EDCT_380,Institution,Eliza Yates Bible School,,,Eliza Yates Memorial School,晏慕氏,,,,,Education,Bible School,,,F,,,,,,,,,,EDC_1920_50; EDC_1918_118
EDCT_389,Institution,Baptist Church Evening School,,,,,,,,,Education,School,,,M,,,,,,,,,"Old North Gate = Laobeimen/老北门 (source), a neighborhood in modern-day Huangpu District. ",EDC_1920_48
EDCT_400,Institution,Whitsell J. Means Girls' School,,,Wei Ling Girls' School; We Ling Girls School; Soochow Baptist Girls' Academy,慧靈,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_62; HB_1936_183-287
EDCT_412,Institution,Yu Ying Girls' School (Tengzhou),,,,,,,,,Education,School,,,F,,,,,,,,,"this Yu Ying school (there are others in other locations) is only attested in the teachers' section, not the schools section.",EDC_1920_86 (Teachers' section)
EDCT_413,Institution,Yu Ling Normal School for Women,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_89
EDCT_423,Institution,Yates Academy,,,Yates Memorial Academy,晏成,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_64; EDC_1918_125
EDCT_434,Institution,Anglo-Chinese School (Wuchow),,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1920_141
EDCT_478,Institution,Light Doctrine Women and Girls' Boarding School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_108
EDCT_532,Institution,Girls' Boarding School (Yintak),,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1918_48
EDCT_580,Institution,S.B.C Girls and Normal School,Baptist,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1918_102
EDCT_878,Institution,Smith Bible School,,,,,,,,,Education,Bible School,,,X,,,,,,,,,,EDC_1916_52
EDCT_394,Institution,Yunlan Lower and Higher Primary Schools,,,Yung-lan School; Yunglaw School,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_35; EDC_1916_54; EDC_1916_72
EDCT_911,Institution,Tsinglan Higher Primary School for Girls,Lutheran,,Jinlan Girls School (津兰),,,,,,Education,School,,,F,,,,,,,,,"津市市，位于（旧城) 澧州, 湖南",EDC_1917_56; Juntunen_XVI&202
EDCT_112,Institution,Collegiate and Normal School for Girls,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_38
EDCT_104,Institution,Swedish Mission Bible Training School,,,Yuncheng Theological Seminary and Normal School,,,,,,Education,Bible School,,,M,,,,,,,,,"""Swedish Mission Bible Training School"" was the name given in China's Millions; Yuncheng seminary is the name in EDC.",EDC_1920_86; CM_1910_7
EDCT_026,Institution,Davidson Girls' School,,,Davidson Memorial Girls' School,英華,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_62
EDCT_094,Institution,Soochow University,,,,東吳附中（蘇州）,,,,,Education,Higher Education,,,M,,,,,,,,,,HB_1936_182
EDCT_099,Institution,Virginia School for GIrls,,,Virginia High School for Girls,湖郡,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_8; HB_1936_183-259
EDCT_122,Institution,Soochow University Middle School No. 2,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_57; EDC_1918_117
EDCT_207,Institution,Laura Haygood Normal School,,,Laura Haygood Memorial School; Laura Haygood High School,景海,,,,,Education,School,,,F,,,,,,,,,,HB_1936_179; EDC_1918_133; EDC_1916_61
EDCT_249,Institution,McTyeire High School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_53
EDCT_250,Institution,McTyeire School,,,McTyeire Girls' School,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_53; HB_1936_181-281; EDC_1918_127
EDCT_302,Institution,Susan B. Wilson School,,,,松江,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_64; HB_1936_184-289
EDCT_307,Institution,Anglo-Chinese Academy (Suzhou),,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_62
EDCT_313,Institution,Soochow University - Huchow,,,Soochow University Middle School No. 3,東吳吳興附中（湖州）,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_62-63; HB_1936_182
EDCT_153,Institution,Rhenish Mission Middle School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_79
EDCT_599,Institution,Lanhsien Middle School,,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1917_49
EDCT_765,Institution,Hinghwa Biblical School,,,,,,,,,Education,Bible School,,,X,,,,,,,,,,EDC_1918_121
EDCT_048,Institution,William Nast Academy,,,William Nast College,同文,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_42
EDCT_073,Institution,Mary Porter Gamewell School for Girls,,,,慕貞,,,,,Education,School,,,F,,,,,,,,,"That is page 6 in the teachers section, not the schools section--the schools section seems not to have the Gamewell school?",HB_1936_179; EDC_1920_6
EDCT_080,Institution,Peking Higher Primary School,,,,,,,,,Education,School,,,M,,,,,,,,,"This source attests that Ma Pi Chang is in the ""East City"" i.e. Dongcheng.",EDC_1920_14-15
EDCT_089,Institution,Nanchang Academy,,,Nanchang Intermediate Grammar School,豫章,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_43; HB_1936_181
EDCT_093,Institution,The Comparative Law School of China,,,,,,,,,Education,School,,,M,,,,,,,,,"""Law department of Soochow University""",EDC_1920_60; EDC_1916_69
EDCT_128,Institution,Paoling School,,,Baldwin School for Girls; Po Ling School,葆靈,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_43; HB_1936_178; EDC_1916_39
EDCT_145,Institution,Biblical School (Putian),,,,,,,,,Education,Bible School,,,M,,,,,,,,,,EDC_1920_26
EDCT_147,Institution,Tientsin Intermediate School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_22
EDCT_192,Institution,Intermediate School (Xintai),,,,,,,,,Education,School,,,M,,,,,,,,,"Ankiachwang=安家庄, in modern-day Xintai City. Chinese name found via the Gazetteer.",EDC_1920_87
EDCT_218,Institution,Shanhaikuan Mission Lower Primary School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_20
EDCT_226,Institution,Shanhaikuan City Mission Girls' Lower and Higher Primary School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_19
EDCT_229,Institution,Taianfu Intermediate School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_90
EDCT_230,Institution,Changli Middle and Higher Primary School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_12
EDCT_261,Institution,Schell Cooper Boys' School,,,Kutien Boys' Academy,超古,,,,,Education,School,,,M,,,,,,,,,"""Kutien Boys' Academy"" is the only name given here, but using this source and the 1936 Handbook I think it's safe to assume Schel-Cooper Academy is the same institution under a different name--both are boys' schools operated by the Methodist Episcopal Church in Gutian.",EDC_1920_27; HB_1936_182-266
EDCT_270,Institution,Shanghai Girls' High School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_44
EDCT_288,Institution,Nathan Sites Memorial Academy,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_28
EDCT_290,Institution,Johnson Boys' School,,,Carolyn Johnson Memorial Institute,融美,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_27; HB_1936_180-271
EDCT_311,Institution,Methodist Episcopal Girls' High School (Chengdu),,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_96
EDCT_372,Institution,Guthrie Boys' School,,,Guthrie Memorial High School,哲理,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_26; HB_1936_179-257
EDCT_382,Institution,Chungking Boarding School,,,Su Deh,淑德,,,,,Education,School,,,F,,,,,,,,,,HB_1936_183; EDC_1920_97
EDCT_388,Institution,Shanhaikuan City Mission Higher Primary School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_19-20
EDCT_398,Institution,Higher Primary School for Boys (Minqing),,,,,,,,,Education,School,,,M,,,,,,,,,"The 1936 Handbook attests a ""Tien Ju"" MEFB boys' school in Minqing, but I have no way of telling if that is the same as this one or not.",EDC_1920_27
EDCT_409,Institution,Shanhaikuan City Middle School,,,,,,,,,Education,School,,,M,,,,,,,,,"""Union of Mission and City Board of Education""",EDC_1920_19
EDCT_411,Institution,Taianfu Middle School,,,,,,,,,Education,School,,,M,,,,,,,,,"Both this and the other Taianfu school from the MEC look like they have the same Chinese name as one in the Handbook--萃英--but two schools with only one name later is a weird situation. Also not 100% sure if the characters are the same. This and the Taianfu Intermediate School also overlap a lot in terms of staff, but not entirely somehow.",EDC_1920_90
EDCT_436,Institution,Higher Primary School for Girls (Minqing),,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1920_27
EDCT_569,Institution,M.E.F.B. Higher Primary School,,,,,,,,,Education,Higher Education,,,X,,,,,,,,,,
EDCT_618,Institution,Mary Black Hospital,Methodist,,,,,,,,Medical,Hospital,,,F,,,,,,,,,,EDC_1917_22
EDCT_626,Institution,Methodist Episcopal Girls' School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1917_26
EDCT_739,Institution,Girls' Day Schools (Fukien),Methodist,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1918_128
EDCT_059,Institution,Rulison Fish Girls' High School,,,Rulison High School,儒勵,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_5; HB_1936_182-264
EDCT_276,Institution,Talmage College,,,,尋源,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_24; HB_1936_183
EDCT_426,Institution,St. Joseph's School (Wuhan),,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1920_37
EDCT_031,Institution,Mahan School,,,,美漢,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_65; HB_1936_181-300; EDC_1916_39
EDCT_060,Institution,St. Mary's Hall,,,,聖瑪利亞,,,,,Education,School,,,F,,,,,,,,,The address within Shanghai given here is different than the one given in the 1936 Handbook.,EDC_1920_60; EDC_1916_38
EDCT_085,Institution,St. John's University,,,,約大附中,,,,,Education,Higher Education,,,M,,,,,,,,,,EDC_1920_58; HB_1936_182-278; EDC_1916_38
EDCT_120,Institution,St. Faith's School for Girls (Yangzhou),,,,,,,,,Education,School,,,F,,,,,,,,,"The 1936 Handbook says there is a St. Faith's girls' school in Beijing, not Yangzhou. Unrelated? Related and relocated?",EDC_1920_65
EDCT_161,Institution,St. James' Hospital Nurses' Training Schools,,,,,,,,,Education,Nursing School,,,M,,,,,,,,,,EDC_1920_2
EDCT_165,Institution,St. John's Alumni School,,,,,,,,,Education,School,,,M,,,,,,,,,"According to this article, the New North Gate is also known as Guangfu Gate, and although it was demolished in '49 it was rebuilt on the same site, which falls in Liangxi District, the geocode given.",EDC_1920_65
EDCT_180,Institution,Soochow Academy,,,,桃塢,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_62; HB_1936_182
EDCT_204,Institution,St. James' High School,,,,,,,,,Education,School,,,M,,,,,,,,,"According to the Chinese Wikipedia page for the former site of St. James' school, it is located at 153 Zhongshan N Road, which is in Jinghu District. The campus is now adjacent to the Wang Jiaxiang Memorial Park. Wang, an Anhui native, was a high-ranking Communist Party official, at Yan'an with Mao, and a St. James School alumnus! I was wondering why ""Lion Hill"" couldn't help me find the school--maybe the nearby Zheshan Park used to be Lion Hill(/Shan) park or something like that?)",EDC_1920_3
EDCT_262,Institution,Huntington School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_38
EDCT_264,Institution,St. Phoebe's Training School for Deaconesses and Other Church Workers,,,,,,,,,Education,Missionary Training Institute,,,F,,,,,,,,,,EDC_1920_37-38
EDCT_266,Institution,Noyes Memorial School,,,Henry V. Noyes Memorial College,,,,,,Education,School,,,M,,,,,,,,,"Fati refers to Huadi (花地), a subdistrict of Liwan District in Guangzhou. (via WorldPostmarks)",EDC_1920_70; EDC_1918_134
EDCT_304,Institution,St. Mark's School,,,St. Mark's Anglo-Chinese School,,,,,,Education,School,,,M,,,,,,,,,"A school for ""poor Christian boys,"" their admission cost paid by the Board of Missions.",EDC_1920_65; EDC_1918_137
EDCT_305,Institution,St. Agnes Girls' Boarding School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_1-2
EDCT_324,Institution,St. Hilda's School (Wuchang),,,,聖希理達,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_39; HB_1936_182-298
EDCT_331,Institution,St. Paul's High School (Anqing),,,St. Paul's High and Normal Schools,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_2; EDC_1916_70
EDCT_403,Institution,St. Paul's School (Shanghai),,,,,,,,,Education,School,,,,,,,,,,,,Barchet Road = Xinxiang Road which seems to be in Hongkou district today.,EDC_1920_60
EDCT_414,Institution,St. James' School (Changsha),,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_32
EDCT_415,Institution,Cathedral Choir School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_36
EDCT_194,Institution,United Methodist College,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_11
EDCT_353,Institution,Chaotung Mission Boys' School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_99
EDCT_332,Institution,Canadian Methodist Girls' Middle School (Chengdu),,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_95
EDCT_333,Institution,Canadian Methodist Girls' Primary School (Chengdu),,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_95
EDCT_390,Institution,Hwa Yin School (Chengdu),,,Hua Yin School,華英（成都）,,,,,Education,School,,,M,,,,,,,,,"Says here that Hua Yin only had boys attending, but the 1936 Handbook said it was a girls' school. I don't know if that's a clerical error or an actual change over time.",EDC_1920_96; HB_1936_180
EDCT_424,Institution,Boys' Christian School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_97
EDCT_487,Institution,Higher Primary Boys’ Boarding School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_116; EDC_1918_117
EDCT_607,Institution,School for Children of Missionaries,,,,,,,,,Education,School,,,X,,,,,,,,,,EDC_1917_51
EDCT_012,Institution,Church of Scotland Boys' Boarding School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_38
EDCT_105,Institution,Lutheran Middle School for Boys,,,Lutheran Normal School,,,,,,Education,School,,,M,,,,,,,,,"Probably evolved into the ""Lena Dahl Middle School"" of the Lutheran United Mission, attested in the 1936 Handbook, but I can't be certain.",EDC_1920_31
EDCT_329,Institution,Friends' Seminary for Girls,,,Friends' School for Girls,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_45; EDC_1916_72
EDCT_360,Institution,Albright Preparatory School in China,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_34
EDCT_349,Institution,U.E. Girls' Boarding School,,,,,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_33
EDCT_625,Institution,U.E. Boys School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1917_24
EDCT_933,Institution,Upper and Lower Primary Girls' School,,,,,,,,,Education,School,,,,,,,,,,,,U.E.M.,EDC_1917_37
EDCT_025,Institution,Hackett Medical College,,,Hackett Medical College for Women and Turner Training School for Nurses,,,,,,Education,Nursing School,,,,,,,,,,,,,EDC_1920_69; EDC_1916_40
EDCT_051,Institution,True Light Middle School,,,,真光（廣州）,,,,,Education,School,,,F,,,,,,,,,,EDC_1920_71; HB_1936_183-245
EDCT_111,Institution,Temple Hill English School,,,,,,,,,Education,School,,,M,,,,,,,,,,EDC_1920_88
